name,parent,score
Node 156,Node 158,0.028011204481792718
Uromyces appendiculatus,Node 156, 
Uromyces vignae,Node 156, 
Node 157,Node 158,0.02584670231729055
Uromyces striatus,Node 157, 
Uromyces viciae fabae,Node 157, 
Uromyces caricis sempervirentis,Node 160, 
Miyagia pseudosphaeria,Node 161, 
Uromyces ficariae,Node 162, 
Node 163,Node 164,0.030392156862745098
Uromyces junci,Node 163, 
Dietelia mesoamericana,Node 163, 
Dietelia portoricensis,Node 165, 
Uromyces dactylidis,Node 167, 
Node 171,Node 172,0.02584670231729055
Node 169,Node 171,0.033023735810113516
Node 168,Node 169,0.033023735810113516
Gymnosporangium sabinae,Node 168, 
Gymnosporangium cornutum,Node 168, 
Gymnosporangium clavariiforme,Node 169, 
Node 170,Node 171,0.02584670231729055
Uredo alpestris,Node 170, 
Trachyspora intrusa,Node 170, 
Node 173,Node 174,0.028011204481792718
Nyssopsora echinata,Node 173, 
Dasturella divina,Node 173, 
Node 175,Node 176,0.033023735810113516
Gymnosporangium juniperi virginianae,Node 175, 
Gymnosporangium clavipes,Node 175, 
Gymnosporangium libocedri,Node 177, 
Sphenospora kevorkianii,Node 178, 
Prospodium tuberculatum,Node 179, 
Node 191,Node 192,0.033023735810113516
Node 187,Node 191,0.030392156862745098
Node 182,Node 187,0.033023735810113516
Olivea scitula,Node 182, 
Node 181,Node 182,0.033023735810113516
Ravenelia havanensis,Node 181, 
Node 180,Node 181,0.033023735810113516
Endoraecium hawaiiense,Node 180, 
Racospermyces koae,Node 180, 
Node 186,Node 187,0.030392156862745098
Node 185,Node 186,0.030392156862745098
Node 183,Node 185,0.028011204481792718
Pileolaria brevipes,Node 183, 
Tranzschelia discolor,Node 183, 
Node 184,Node 185,0.033023735810113516
Tranzschelia pruni spinosae,Node 184, 
Tranzschelia fusca,Node 184, 
Ochropsora ariae,Node 186, 
Node 190,Node 191,0.03594771241830065
Node 189,Node 190,0.03594771241830065
Node 188,Node 189,0.033023735810113516
Uromycladium tepperianum,Node 188, 
Uromycladium notabile,Node 188, 
Uromycladium fusisporum,Node 189, 
Endoraecium acaciae,Node 190, 
Pileolaria toxicodendri,Node 193, 
Node 206,Node 207,0.033023735810113516
Node 204,Node 206,0.0392156862745098
Node 203,Node 204,0.03594771241830065
Node 202,Node 203,0.030392156862745098
Node 200,Node 202,0.03594771241830065
Node 199,Node 200,0.033023735810113516
Node 197,Node 199,0.030392156862745098
Phragmidium fragariae,Node 197, 
Node 196,Node 197,0.033023735810113516
Phragmidium tuberculatum,Node 196, 
Node 195,Node 196,0.03594771241830065
Node 194,Node 195,0.03594771241830065
Phragmidium rubi idaei,Node 194, 
Phragmidium violaceum,Node 194, 
Phragmidium sanguisorbae,Node 195, 
Node 198,Node 199,0.033023735810113516
Phragmidium montivagum,Node 198, 
Phragmidium fusiforme,Node 198, 
Phragmidium barnardii,Node 200, 
Node 201,Node 202,0.023870417732310318
Kuehneola uredinis,Node 201, 
Gerwasia rubi,Node 201, 
Triphragmium ulmariae,Node 203, 
Phragmidium mucronatum,Node 204, 
Node 205,Node 206,0.030392156862745098
Gymnoconia nitens,Node 205, 
Gymnoconia peckiana,Node 205, 
Node 211,Node 212,0.030392156862745098
Batistopsora crucis filii,Node 211, 
Node 210,Node 211,0.030392156862745098
Node 208,Node 210,0.028011204481792718
Phakopsora pachyrhizi,Node 208, 
Uredo vetus,Node 208, 
Node 209,Node 210,0.030392156862745098
Phakopsora jatrophicola,Node 209, 
Phakopsora tecta,Node 209, 
Node 215,Node 216,0.03594771241830065
Node 214,Node 215,0.033023735810113516
Blastospora smilacis,Node 214, 
Hemileia vastatrix,Node 214, 
Maravalia cryptostegiae,Node 215, 
Caeoma torreyae,Node 217, 
Node 218,Node 219,0.028011204481792718
Uredinella coccidiophaga,Node 218, 
Uromyces lycoctoni,Node 218, 
Node 221,Node 222,0.0203921568627451
Node 220,Node 221,0.0203921568627451
Septobasidium carestianum,Node 220, 
Helicobasidium purpureum,Node 220, 
Helicobasidium corticioides,Node 221, 
Node 223,Node 224,0.023870417732310318
Helicobasidium longisporum,Node 223, 
Helicobasidium mompa,Node 223, 
Pachnocybe ferruginea,Node 225, 
Node 228,Node 229,0.02584670231729055
Puccinia persistens,Node 228, 
Node 227,Node 228,0.030392156862745098
Node 226,Node 227,0.03594771241830065
Septobasidium mariani,Node 226, 
Septobasidium ramorum,Node 226, 
Auriculoscypha anacardiicola,Node 227, 
Node 237,Node 238,0.022058823529411766
Node 236,Node 237,0.0203921568627451
Septobasidium burtii,Node 236, 
Node 235,Node 236,0.023870417732310318
Node 234,Node 235,0.023870417732310318
Node 233,Node 234,0.02584670231729055
Node 232,Node 233,0.02584670231729055
Herpobasidium filicinum,Node 232, 
Node 231,Node 232,0.0203921568627451
Node 230,Node 231,0.022058823529411766
Puccinia hordei secalini,Node 230, 
Eocronartium muscicola,Node 230, 
Platygloea vestita,Node 231, 
Insolibasidium deformans,Node 233, 
Platygloea disciformis,Node 234, 
Platygloea pustulata,Node 235, 
Septobasidium canescens,Node 237, 
