name,parent,score
Bartonella grahamii,Node 49, 
Bartonella clarridgeiae,Node 50, 
Bartonella bacilliformis,Node 51, 
Node 55,Node 56,0
Node 54,Node 55,0
Node 53,Node 54,0
Node 52,Node 53,0
Brucella melitensis,Node 52, 
Brucella abortus,Node 52, 
Brucella ovis,Node 53, 
Brucella suis,Node 54, 
Brucella canis,Node 55, 
Node 58,Node 59,0
Node 57,Node 58,0
Mesorhizobium loti,Node 57, 
Ochrobactrum anthropi,Node 57, 
Sinorhizobium fredii,Node 58, 
Mesorhizobium ciceri,Node 60, 
Mesorhizobium chacoense,Node 61, 
Node 64,Node 65,0
Mesorhizobium thiogangeticum,Node 64, 
Node 63,Node 64,0
Node 62,Node 63,0
Mesorhizobium plurifarium,Node 62, 
Mesorhizobium amorphae,Node 62, 
Mesorhizobium huakuii,Node 63, 
Mesorhizobium septentrionale,Node 63, 
Nitratireductor aquibiodomus,Node 67, 
Inquilinus limosus,Node 69, 
Tistrella mobilis,Node 70, 
Azospirillum lipoferum,Node 71, 
Node 86,Node 87,0
Node 83,Node 86,0
Node 81,Node 83,0
Node 73,Node 81,0
Node 72,Node 73,0
Starkeya novella,Node 72, 
Azorhizobium caulinodans,Node 72, 
Xanthobacter autotrophicus,Node 73, 
Node 80,Node 81,0
Node 79,Node 80,0
Node 75,Node 79,0
Node 74,Node 75,0
Bradyrhizobium elkanii,Node 74, 
Rhodopseudomonas palustris,Node 74, 
Nisaea denitrificans,Node 75, 
Node 78,Node 79,0
Node 77,Node 78,0
Node 76,Node 77,0
Nitrobacter hamburgensis,Node 76, 
Nitrobacter winogradskyi,Node 76, 
Sphingomonas elodea,Node 77, 
Bradyrhizobium japonicum,Node 78, 
Oligotropha carboxidovorans,Node 80, 
Node 82,Node 83,0
Methylocella silvestris,Node 82, 
Beijerinckia indica,Node 82, 
Node 85,Node 86,0
Methylobacterium radiotolerans,Node 85, 
Node 84,Node 85,0
Methylobacterium extorquens,Node 84, 
Methylobacterium populi,Node 84, 
Node 88,Node 89,0
Rhodomicrobium vannielii,Node 88, 
Hyphomicrobium denitrificans,Node 88, 
Parvibaculum lavamentivorans,Node 90, 
Node 109,Node 110,0
Salipiger mucosus,Node 109, 
Node 108,Node 109,0
Node 98,Node 108,0
Node 97,Node 98,0
Node 96,Node 97,0
Dinoroseobacter shibae,Node 96, 
Node 95,Node 96,0
Node 92,Node 95,0
Node 91,Node 92,0
Pseudooceanicola batsensis,Node 91, 
Rhodobacter sphaeroides,Node 91, 
Paracoccus denitrificans,Node 92, 
Node 94,Node 95,0
Node 93,Node 94,0
Ruegeria pomeroyi,Node 93, 
Roseobacter denitrificans,Node 93, 
Oceanicola granulosus,Node 94, 
Rhodobacter capsulatus,Node 97, 
Ketogulonicigenium vulgare,Node 98, 
Node 107,Node 108,0
Node 104,Node 107,0
Node 100,Node 104,0
Node 99,Node 100,0
Hyphomonas neptunium,Node 99, 
Hirschia baltica,Node 99, 
Brevundimonas subvibrioides,Node 100, 
Node 103,Node 104,0
Node 102,Node 103,0
Node 101,Node 102,0
Caulobacter vibrioides,Node 101, 
Phenylobacterium zucineum,Node 101, 
Sphingopyxis macrogoltabida,Node 102, 
Pelagibaca bermudensis,Node 103, 
Node 106,Node 107,0
Node 105,Node 106,0
Maricaulis maris,Node 105, 
Oceanicaulis alexandrii,Node 105, 
Parvularcula bermudensis,Node 106, 
Azospirillum brasilense,Node 111, 
Node 117,Node 118,0
Node 116,Node 117,0
Node 114,Node 116,0
Node 113,Node 114,0
Node 112,Node 113,0
Erythrobacter litoralis,Node 112, 
Sphingobium japonicum,Node 112, 
Novosphingobium aromaticivorans,Node 113, 
Sphingopyxis alaskensis,Node 114, 
Node 115,Node 116,0
Sphingobium chlorophenolicum,Node 115, 
Sphingomonas wittichii,Node 115, 
Zymomonas mobilis,Node 117, 
Node 129,Node 130,0
Node 126,Node 129,0
Node 124,Node 126,0
Node 123,Node 124,0
Node 122,Node 123,0
Node 121,Node 122,0
Granulibacter bethesdensis,Node 121, 
Node 120,Node 121,0
Node 119,Node 120,0
Acetobacter pasteurianus,Node 119, 
Gluconacetobacter diazotrophicus,Node 119, 
Gluconobacter oxydans,Node 120, 
Acidiphilium cryptum,Node 122, 
Acidiphilium multivorum,Node 123, 
Roseomonas cervicalis,Node 124, 
Node 125,Node 126,0
Acetobacter pomorum,Node 125, 
Acetobacter peroxydans,Node 125, 
Node 128,Node 129,0
Node 127,Node 128,0
Rhodospirillum rubrum,Node 127, 
Magnetospirillum magneticum,Node 127, 
Saccharibacter floricola,Node 128, 
Magnetospirillum magnetotacticum,Node 131, 
Hyphomonas jannaschiana,Node 132, 
Woodsholea maritima,Node 134, 
Methylocystis rosea,Node 135, 
Brevundimonas diminuta,Node 136, 
Xanthobacter flavus,Node 137, 
Citromicrobium bathyomarinum,Node 138, 
Sphingomonas echinoides,Node 139, 
Micavibrio aeruginosavorus,Node 140, 
Sagittula stellata,Node 141, 
Node 142,Node 143,0
Acidisphaera rubrifaciens,Node 142, 
Phaeospirillum molischianum,Node 142, 
Mycoplana dimorpha,Node 142, 
Rickettsia honei,Node 144, 
Octadecabacter arcticus,Node 145, 
Sphingopyxis baekryungensis,Node 146, 
Rickettsia australis,Node 147, 
Rhodobacter veldkampii,Node 148, 
Rhizobium yanglingense,Node 149, 
Methylosinus trichosporium,Node 150, 
Sphingopyxis granuli,Node 151, 
