name,parent,score
Streptomyces roseus,Node 38, 
Streptomyces katrae,Node 38, 
Node 39,Node 40,0
Streptomyces erythrochromogenes,Node 39, 
Streptomyces virginiae,Node 39, 
Node 42,Node 43,0
Node 41,Node 42,0
Streptomyces griseoluteus,Node 41, 
Streptomyces bikiniensis,Node 41, 
Streptomyces purpureus,Node 42, 
Node 69,Node 70,0
Node 68,Node 69,0
Node 67,Node 68,0
Node 60,Node 67,0
Node 48,Node 60,0
Node 45,Node 48,0
Node 44,Node 45,0
Streptomyces afghaniensis,Node 44, 
Streptomyces olindensis,Node 44, 
Streptomyces ipomoeae,Node 45, 
Node 47,Node 48,0
Streptomyces viridochromogenes,Node 47, 
Node 46,Node 47,0
Streptomyces canus,Node 46, 
Streptomyces fulvoviolaceus,Node 46, 
Node 59,Node 60,0
Node 54,Node 59,0
Node 53,Node 54,0
Node 52,Node 53,0
Node 51,Node 52,0
Node 50,Node 51,0
Streptomyces bottropensis,Node 50, 
Node 49,Node 50,0
Streptomyces coelicolor,Node 49, 
Streptomyces lividans,Node 49, 
Streptomyces coelicoflavus,Node 51, 
Streptomyces violaceorubidus,Node 52, 
Streptomyces olivaceus,Node 53, 
Streptomyces mutabilis,Node 54, 
Node 58,Node 59,0
Node 57,Node 58,0
Node 56,Node 57,0
Node 55,Node 56,0
Streptomyces viridosporus,Node 55, 
Streptomyces griseoflavus,Node 55, 
Streptomyces toyocaensis,Node 56, 
Streptomyces griseorubens,Node 57, 
Streptomyces ghanaensis,Node 58, 
Node 66,Node 67,0
Streptomyces violaceoruber,Node 66, 
Node 65,Node 66,0
Node 61,Node 65,0
Streptomyces lavenduligriseus,Node 61, 
Streptomyces flaveus,Node 61, 
Node 64,Node 65,0
Node 63,Node 64,0
Node 62,Node 63,0
Streptomyces avermitilis,Node 62, 
Streptomyces turgidiscabies,Node 62, 
Streptomyces scabiei,Node 63, 
Streptomyces acidiscabies,Node 64, 
Streptomyces griseoaurantiacus,Node 68, 
Streptomyces thermolilacinus,Node 69, 
Node 81,Node 82,0
Node 80,Node 81,0
Node 77,Node 80,0
Node 75,Node 77,0
Streptomyces cyaneofuscatus,Node 75, 
Node 74,Node 75,0
Node 73,Node 74,0
Node 72,Node 73,0
Node 71,Node 72,0
Streptomyces californicus,Node 71, 
Streptomyces puniceus,Node 71, 
Streptomyces floridae,Node 72, 
Streptomyces mediolani,Node 73, 
Streptomyces griseus,Node 74, 
Node 76,Node 77,0
Streptomyces flavovirens,Node 76, 
Streptomyces griseolus,Node 76, 
Node 79,Node 80,0
Node 78,Node 79,0
Streptomyces albidoflavus,Node 78, 
Streptomyces albus,Node 78, 
Streptomyces wadayamensis,Node 79, 
Nocardiopsis prasina,Node 81, 
Streptomyces tsukubensis,Node 83, 
Node 88,Node 89,0
Node 87,Node 88,0
Node 86,Node 87,0
Node 85,Node 86,0
Node 84,Node 85,0
Streptomyces ochraceiscleroticus,Node 84, 
Streptomyces violens,Node 84, 
Streptomyces sclerotialus,Node 85, 
Streptomyces albulus,Node 86, 
Streptomyces catenulae,Node 87, 
Streptomyces roseoverticillatus,Node 88, 
Node 90,Node 91,0
Streptomyces sulphureus,Node 90, 
Streptomyces megasporus,Node 90, 
Node 93,Node 94,0
Node 92,Node 93,0
Streptomyces aureofaciens,Node 92, 
Streptomyces avellaneus,Node 92, 
Kitasatospora setae,Node 93, 
Actinoplanes friuliensis,Node 95, 
Micromonospora aurantiaca,Node 96, 
Actinomadura madurae,Node 97, 
Catenulispora acidiphila,Node 98, 
Frankia alni,Node 99, 
Acidothermus cellulolyticus,Node 100, 
Kribbella flavida,Node 101, 
Node 102,Node 103,0
Saccharothrix syringae,Node 102, 
Tropheryma whipplei,Node 102, 
Streptomyces thermoviolaceus,Node 104, 
Microlunatus phosphovorus,Node 105, 
Node 115,Node 116,0
Node 114,Node 115,0
Node 113,Node 114,0
Node 112,Node 113,0
Node 111,Node 112,0
Node 107,Node 111,0
Node 106,Node 107,0
Gordonia alkanivorans,Node 106, 
Gordonia malaquae,Node 106, 
Amycolatopsis methanolica,Node 107, 
Node 110,Node 111,0
Node 109,Node 110,0
Node 108,Node 109,0
Amycolatopsis rifamycinica,Node 108, 
Amycolatopsis kentuckyensis,Node 108, 
Amycolatopsis pretoriensis,Node 109, 
Amycolatopsis balhimycina,Node 110, 
Amycolatopsis vancoresmycina,Node 112, 
Cryptosporangium arvum,Node 113, 
Streptomyces flavidovirens,Node 114, 
Actinoplanes globisporus,Node 115, 
Node 193,Node 194,0
Node 192,Node 193,0
Node 191,Node 192,0
Node 180,Node 191,0
Node 179,Node 180,0
Node 173,Node 179,0
Node 168,Node 173,0
Node 167,Node 168,0
Node 151,Node 167,0
Node 139,Node 151,0
Node 137,Node 139,0
Node 136,Node 137,0
Node 130,Node 136,0
Node 129,Node 130,0
Node 119,Node 129,0
Node 117,Node 119,0
Mycobacterium leprae,Node 117, 
Mycobacterium flavescens,Node 117, 
Node 118,Node 119,0
Mycobacterium gilvum,Node 118, 
Mycobacterium vanbaalenii,Node 118, 
Node 128,Node 129,0
Node 120,Node 128,0
Mycobacterium intracellulare,Node 120, 
Mycobacterium avium,Node 120, 
Node 127,Node 128,0
Node 126,Node 127,0
Node 125,Node 126,0
Node 123,Node 125,0
Node 122,Node 123,0
Node 121,Node 122,0
Mycobacterium bovis,Node 121, 
Mycobacterium africanum,Node 121, 
Mycobacterium tuberculosis,Node 122, 
Mycobacterium canettii,Node 123, 
Node 124,Node 125,0
Mycobacterium marinum,Node 124, 
Mycobacterium ulcerans,Node 124, 
Nocardia farcinica,Node 126, 
Mycobacterium smegmatis,Node 127, 
Mycobacterium abscessus,Node 130, 
Node 135,Node 136,0
Gordonia polyisoprenivorans,Node 135, 
Node 134,Node 135,0
Node 133,Node 134,0
Node 132,Node 133,0
Rhodococcus erythropolis,Node 132, 
Node 131,Node 132,0
Rhodococcus opacus,Node 131, 
Rhodococcus jostii,Node 131, 
Rhodococcus equi,Node 133, 
Nocardia cyriacigeorgica,Node 134, 
Nocardia takedensis,Node 137, 
Node 138,Node 139,0
Tsukamurella paurometabola,Node 138, 
Gordonia bronchialis,Node 138, 
Node 150,Node 151,0
Node 147,Node 150,0
Node 144,Node 147,0
Node 142,Node 144,0
Node 141,Node 142,0
Node 140,Node 141,0
Corynebacterium urealyticum,Node 140, 
Corynebacterium jeikeium,Node 140, 
Corynebacterium diphtheriae,Node 141, 
Corynebacterium pseudotuberculosis,Node 142, 
Node 143,Node 144,0
Corynebacterium glutamicum,Node 143, 
Corynebacterium efficiens,Node 143, 
Node 146,Node 147,0
Brevibacterium linens,Node 146, 
Node 145,Node 146,0
Dietzia cinnamea,Node 145, 
Thermobifida fusca,Node 145, 
Node 149,Node 150,0
Node 148,Node 149,0
Mycobacterium fallax,Node 148, 
Mycobacterium chitae,Node 148, 
Mycobacterium thermoresistibile,Node 149, 
Node 166,Node 167,0
Node 162,Node 166,0
Saccharopolyspora erythraea,Node 162, 
Node 161,Node 162,0
Node 160,Node 161,0
Actinoalloteichus spitiensis,Node 160, 
Node 159,Node 160,0
Node 157,Node 159,0
Node 155,Node 157,0
Node 154,Node 155,0
Node 152,Node 154,0
Saccharomonospora glauca,Node 152, 
Saccharomonospora cyanea,Node 152, 
Node 153,Node 154,0
Saccharomonospora azurea,Node 153, 
Saccharomonospora xinjiangensis,Node 153, 
Prauserella rugosa,Node 155, 
Node 156,Node 157,0
Amycolatopsis orientalis,Node 156, 
Amycolatopsis mediterranei,Node 156, 
Node 158,Node 159,0
Lechevalieria aerocolonigenes,Node 158, 
Lentzea albidocapillata,Node 158, 
Pseudonocardia dioxanivorans,Node 161, 
Node 165,Node 166,0
Node 164,Node 165,0
Nakamurella multipartita,Node 164, 
Node 163,Node 164,0
Actinosynnema mirum,Node 163, 
Saccharomonospora viridis,Node 163, 
Dietzia maris,Node 164, 
Geodermatophilus obscurus,Node 165, 
Streptomyces griseorubiginosus,Node 168, 
Node 172,Node 173,0
Node 171,Node 172,0
Node 170,Node 171,0
Node 169,Node 170,0
Arthrobacter subterraneus,Node 169, 
Arthrobacter crystallopoietes,Node 169, 
Streptomyces clavuligerus,Node 170, 
Cellulomonas uda,Node 171, 
Amycolatopsis lactamdurans,Node 172, 
Node 178,Node 179,0
Node 177,Node 178,0
Node 176,Node 177,0
Node 175,Node 176,0
Salinispora arenicola,Node 175, 
Node 174,Node 175,0
Salinispora tropica,Node 174, 
Salinispora pacifica,Node 174, 
Actinoplanes missouriensis,Node 176, 
Micromonospora marina,Node 177, 
Stackebrandtia nassauensis,Node 178, 
Acidipropionibacterium microaerophilum,Node 180, 
Node 190,Node 191,0
Node 189,Node 190,0
Node 185,Node 189,0
Node 184,Node 185,0
Node 183,Node 184,0
Node 181,Node 183,0
Thermobispora bispora,Node 181, 
Streptosporangium roseum,Node 181, 
Node 182,Node 183,0
Nocardiopsis dassonvillei,Node 182, 
Thermomonospora curvata,Node 182, 
Mycobacterium xenopi,Node 184, 
Streptosporangium violaceochromogenes,Node 185, 
Node 188,Node 189,0
Node 187,Node 188,0
Mycobacterium malmoense,Node 187, 
Node 186,Node 187,0
Mycobacterium kansasii,Node 186, 
Mycobacterium gastri,Node 186, 
Mycobacterium gordonae,Node 188, 
Streptomyces scabrisporus,Node 190, 
Saccharothrix espanaensis,Node 192, 
Acaricomes phytoseiuli,Node 193, 
Nocardiopsis alkaliphila,Node 196, 
Actinomyces odontolyticus,Node 197, 
Streptomyces lavendulae,Node 198, 
Streptomyces violaceorectus,Node 199, 
Node 205,Node 206,0
Node 200,Node 205,0
Streptomyces omiyaensis,Node 200, 
Streptomyces litmocidini,Node 200, 
Node 204,Node 205,0
Node 203,Node 204,0
Node 202,Node 203,0
Streptomyces viridobrunneus,Node 202, 
Node 201,Node 202,0
Streptomyces lateritius,Node 201, 
Streptomyces venezuelae,Node 201, 
Streptomyces phaeochromogenes,Node 203, 
Streptomyces gulbargensis,Node 204, 
Streptomyces anulatus,Node 207, 
Node 208,Node 209,0
Micromonospora chalcea,Node 208, 
Micromonospora echinospora,Node 208, 
Node 210,Node 211,0
Micromonospora endolithica,Node 210, 
Micromonospora coxensis,Node 210, 
Micromonospora siamensis,Node 212, 
Micromonospora purpureochromogenes,Node 213, 
Actinoplanes teichomyceticus,Node 214, 
Node 216,Node 217,0
Streptomyces violaceusniger,Node 216, 
Node 215,Node 216,0
Saccharopolyspora spinosa,Node 215, 
Streptomyces eurythermus,Node 215, 
Streptomyces olivaceoviridis,Node 218, 
Streptomyces olivochromogenes,Node 219, 
Node 220,Node 221,0
Corynebacterium ammoniagenes,Node 220, 
Rhodococcus imtechensis,Node 220, 
Node 223,Node 224,0
Actinomyces naeslundii,Node 223, 
Node 222,Node 223,0
Actinomyces viscosus,Node 222, 
Gordonia aichiensis,Node 222, 
Mycobacterium rhodesiae,Node 225, 
Aeromicrobium fastidiosum,Node 226, 
Streptomyces sviceus,Node 227, 
Curtobacterium luteum,Node 228, 
Streptomyces cellostaticus,Node 229, 
Streptomyces sannanensis,Node 230, 
Node 235,Node 236,0
Node 231,Node 235,0
Nocardioides pyridinolyticus,Node 231, 
Nocardioides aquiterrae,Node 231, 
Node 234,Node 235,0
Node 232,Node 234,0
Nocardioides exalbidus,Node 232, 
Nocardioides furvisabuli,Node 232, 
Node 233,Node 234,0
Nocardioides aromaticivorans,Node 233, 
Nocardioides kongjuensis,Node 233, 
Agromyces salentinus,Node 237, 
Paeniglutamicibacter gangotriensis,Node 238, 
Microcella alkaliphila,Node 239, 
Node 240,Node 241,0
Cellulosimicrobium cellulans,Node 240, 
Microbacterium ketosireducens,Node 240, 
Micrococcus luteus,Node 242, 
Mycobacterium bohemicum,Node 243, 
Node 245,Node 246,0
Node 244,Node 245,0
Dermacoccus abyssi,Node 244, 
Rothia dentocariosa,Node 244, 
Microbacterium phyllosphaerae,Node 245, 
Mycobacterium lentiflavum,Node 247, 
