name,parent,score
Candida picinguabensis,Node 52, 
Node 59,Node 60,0.021294021294021297
Node 58,Node 59,0.021294021294021297
Node 57,Node 58,0.021294021294021297
Node 55,Node 57,0.021294021294021297
Metschnikowia agaves,Node 55, 
Metschnikowia bicuspidata,Node 55, 
Node 56,Node 57,0.02224099099099099
 oregonensis,Node 56, 
Clavispora lusitaniae,Node 56, 
 intermedia,Node 58, 
 fennica,Node 59, 
Node 68,Node 69,0.018018018018018018
Node 64,Node 68,0.02224099099099099
Node 61,Node 64,0.02224099099099099
 palmioleophila,Node 61, 
 fluviatilis,Node 61, 
Node 63,Node 64,0.02224099099099099
Node 62,Node 63,0.02224099099099099
 pseudoglaebosa,Node 62, 
 glaebosa,Node 62, 
 saitoana,Node 63, 
Node 67,Node 68,0.018018018018018018
Node 66,Node 67,0.018018018018018018
Node 65,Node 66,0.018018018018018018
Scheffersomyces segobiensis,Node 65, 
Scheffersomyces stipitis,Node 65, 
Scheffersomyces spartinae,Node 66, 
Scheffersomyces shehatae,Node 67, 
Komagataella pastoris,Node 70, 
 zeylanoides,Node 71, 
Saccharomycopsis capsularis,Node 72, 
Node 74,Node 75,0.02224099099099099
Node 73,Node 74,0.021294021294021297
Metschnikowia viticola,Node 73, 
 kofuensis,Node 73, 
Metschnikowia noctiluminum,Node 74, 
Node 86,Node 87,0.02224099099099099
Node 84,Node 86,0.02224099099099099
Node 81,Node 84,0.02224099099099099
Node 78,Node 81,0.02224099099099099
Yamadazyma scolyti,Node 78, 
Node 77,Node 78,0.02224099099099099
 insectorum,Node 77, 
Node 76,Node 77,0.02224099099099099
 conglobata,Node 76, 
 aaseri,Node 76, 
Node 80,Node 81,0.02224099099099099
Node 79,Node 80,0.02224099099099099
 friedrichii,Node 79, 
 membranifaciens,Node 79, 
 buinensis,Node 80, 
Node 83,Node 84,0.02224099099099099
Node 82,Node 83,0.02224099099099099
 tenuis,Node 82, 
 diddensiae,Node 82, 
Yamadazyma philogaea,Node 83, 
Node 85,Node 86,0.02224099099099099
 atlantica,Node 85, 
 atmosphaerica,Node 85, 
Node 120,Node 121,0.013213213213213212
Node 117,Node 120,0.0148005148005148
Node 116,Node 117,0.0148005148005148
Eremothecium sinecaudum,Node 116, 
Node 115,Node 116,0.013718263718263717
Node 114,Node 115,0.011399154256297114
Node 112,Node 114,0.011399154256297114
Node 111,Node 112,0.011399154256297114
Node 110,Node 111,0.010598834128245893
Node 105,Node 110,0.009172809172809172
Node 101,Node 105,0.006864006864006863
Node 99,Node 101,0.006864006864006863
Node 90,Node 99,0.021294021294021297
Kazachstania exigua,Node 90, 
Node 89,Node 90,0.020402755696873342
Naumovozyma dairenensis,Node 89, 
Node 88,Node 89,0.020402755696873342
Naumovozyma castellii,Node 88, 
Kazachstania unispora,Node 88, 
Node 98,Node 99,0.006615990990990991
Node 97,Node 98,0.006615990990990991
Node 96,Node 97,0.0016292888633314166
Saccharomyces bayanus,Node 96, 
Node 95,Node 96,0.0017436791630340016
Node 94,Node 95,0.0017436791630340016
Node 93,Node 94,0.0016292888633314166
Torulaspora delbrueckii,Node 93, 
Node 92,Node 93,0.0016292888633314166
Node 91,Node 92,0.0017436791630340016
Saccharomyces pastorianus,Node 91, 
Saccharomyces cerevisiae,Node 91, 
Saccharomyces cariocanus,Node 92, 
Saccharomyces paradoxus,Node 94, 
Saccharomyces mikatae,Node 95, 
Saccharomyces kudriavzevii,Node 97, 
 glabrata,Node 98, 
Node 100,Node 101,0.02224099099099099
Kazachstania telluris,Node 100, 
 castellii,Node 100, 
Node 104,Node 105,0.01599099099099099
Node 103,Node 104,0.02224099099099099
Lachancea kluyveri,Node 103, 
Node 102,Node 103,0.02224099099099099
Lachancea thermotolerans,Node 102, 
Lachancea waltii,Node 102, 
Kluyveromyces lactis,Node 104, 
Node 109,Node 110,0.016632016632016633
Node 107,Node 109,0.020402755696873342
Node 106,Node 107,0.020402755696873342
Zygosaccharomyces bailii,Node 106, 
Torulaspora globosa,Node 106, 
Torulaspora pretoriensis,Node 107, 
Node 108,Node 109,0.017306780464675202
Zygosaccharomyces rouxii,Node 108, 
Zygosaccharomyces bisporus,Node 108, 
Vanderwaltozyma polyspora,Node 111, 
Eremothecium gossypii,Node 112, 
Node 113,Node 114,0.02224099099099099
Cyberlindnera jadinii,Node 113, 
 norvegica,Node 113, 
Tetrapisispora phaffii,Node 115, 
Kazachstania barnettii,Node 117, 
Node 119,Node 120,0.01956241956241956
Nakazawaea holstii,Node 119, 
Node 118,Node 119,0.01956241956241956
Pichia membranifaciens,Node 118, 
Citeromyces matritensis,Node 118, 
Babjeviella inositovora,Node 122, 
Endomyces scopularum,Node 123, 
Ambrosiozyma platypodis,Node 124, 
Dipodascopsis uninucleata,Node 125, 
Yarrowia lipolytica,Node 126, 
Dipodascus aggregatus,Node 127, 
Pichia kudriavzevii,Node 128, 
Zygoascus hellenicus,Node 129, 
Cyberlindnera lachancei,Node 130, 
Lipomyces starkeyi,Node 131, 
Cyberlindnera misumaiensis,Node 132, 
Cyberlindnera petersonii,Node 133, 
Cyberlindnera maclurae,Node 134, 
Starmera caribaea,Node 135, 
Starmera amethionina,Node 136, 
 dendronema,Node 137, 
 terraborum,Node 138, 
Metschnikowia krissii,Node 139, 
Blastobotrys mokoenaii,Node 140, 
Wickerhamiella domercqiae,Node 141, 
Wickerhamomyces anomalus,Node 142, 
Barnettozyma californica,Node 143, 
Node 144,Node 145,0.023249055507120024
Trichomonascus ciferrii,Node 144, 
Sugiyamaella smithiae,Node 144, 
Node 147,Node 148,0.02224099099099099
Node 146,Node 147,0.02224099099099099
 yuchorum,Node 146, 
 chickasaworum,Node 146, 
 maxii,Node 147, 
Candida metapsilosis,Node 149, 
Node 157,Node 158,0.023249055507120024
Node 150,Node 157,0.023249055507120024
Blastobotrys attinorum,Node 150, 
Blastobotrys parvus,Node 150, 
Blastobotrys proliferans,Node 157, 
Node 154,Node 157,0.023249055507120024
Node 152,Node 154,0.023249055507120024
Blastobotrys nivea,Node 152, 
Node 151,Node 152,0.023249055507120024
Blastobotrys elegans,Node 151, 
Blastobotrys aristata,Node 151, 
Trichomonascus farinosus,Node 151, 
Node 153,Node 154,0.023249055507120024
Blastobotrys arbuscula,Node 153, 
Blastobotrys capitulata,Node 153, 
Node 156,Node 157,0.023249055507120024
Node 155,Node 156,0.023249055507120024
Blastobotrys terrestris,Node 155, 
Blastobotrys chiropterorum,Node 155, 
Blastobotrys adeninivorans,Node 156, 
Node 159,Node 160,0.02224099099099099
 montana,Node 159, 
 qinlingensis,Node 159, 
Node 161,Node 162,0.02224099099099099
Metschnikowia zobellii,Node 161, 
Metschnikowia australis,Node 161, 
