name,parent,score
Gymnocintractia cubensis,Node 104, 
Gymnocintractia rhynchosporae,Node 104, 
Node 107,Node 108,0.018410852713178293
Node 105,Node 107,0.018410852713178293
Cintractia taubertiana,Node 105, 
Gymnocintractia montagnei,Node 105, 
Node 106,Node 107,0.018410852713178293
Gymnocintractia samanensis,Node 106, 
Gymnocintractia neomontagnei,Node 106, 
Ustanciosporium standleyanum,Node 109, 
Macalpinomyces eriachnes,Node 111, 
Node 114,Node 115,0.018410852713178293
Sporisorium graminicola,Node 114, 
Anthracocystis flocculosa,Node 114, 
Pseudozyma hubeiensis,Node 116, 
Node 117,Node 118,0.018410852713178293
Pseudozyma thailandica,Node 117, 
Pseudozyma tsukubaensis,Node 117, 
Node 121,Node 122,0.016744186046511626
Moesziomyces parantarcticus,Node 121, 
Node 120,Node 121,0.016744186046511626
Node 119,Node 120,0.018410852713178293
Moesziomyces aphidis,Node 119, 
Moesziomyces rugulosus,Node 119, 
Moesziomyces antarcticus,Node 120, 
Cintractia fimbristylicola,Node 123, 
Node 131,Node 132,0.012458471760797342
Node 129,Node 131,0.012458471760797342
Node 128,Node 129,0.011226944667201283
Node 127,Node 128,0.011226944667201283
Node 125,Node 127,0.016744186046511626
Node 124,Node 125,0.018410852713178293
Stegocintractia luzulae,Node 124, 
Stegocintractia spadicea,Node 124, 
Farysia chardoniana,Node 125, 
Node 126,Node 127,0.012458471760797342
Schizonella melanogramma,Node 126, 
Schizonella cocconii,Node 126, 
Dermatosorus cyperi,Node 128, 
Farysia acheniorum,Node 129, 
Node 130,Node 131,0.013781223083548665
Tolyposporium junci,Node 130, 
Cintractia limitata,Node 130, 
Node 135,Node 136,0.016744186046511626
Trichocintractia utriculicola,Node 135, 
Node 134,Node 135,0.01520572450805009
Node 133,Node 134,0.01520572450805009
Cintractia axicola,Node 133, 
Cintractia michellii,Node 133, 
Cintractia amazonica,Node 134, 
Tranzscheliella hypodytes,Node 137, 
Node 139,Node 140,0.018410852713178293
Node 138,Node 139,0.018410852713178293
Melanustilospora ari,Node 138, 
Urocystis ulei,Node 138, 
Melanotaenium cingens,Node 139, 
Anthracoidea arenaria,Node 141, 
Tolyposporium rhynchosporae cephalotis,Node 142, 
Node 143,Node 144,0.01520572450805009
Melanotaenium endogenum,Node 143, 
Melanotaenium euphorbiae,Node 143, 
Thecaphora spilanthis,Node 145, 
Node 160,Node 161,0.01520572450805009
Node 159,Node 160,0.013781223083548665
Node 158,Node 159,0.012458471760797342
Node 157,Node 158,0.013781223083548665
Node 148,Node 157,0.018410852713178293
Node 147,Node 148,0.016744186046511626
Doassansiopsis limnocharidis,Node 147, 
Node 146,Node 147,0.016744186046511626
Urocystis eranthidis,Node 146, 
Urocystis colchici,Node 146, 
Doassansiopsis deformans,Node 148, 
Node 156,Node 157,0.01520572450805009
Node 155,Node 156,0.01520572450805009
Node 153,Node 155,0.01520572450805009
Node 152,Node 153,0.01520572450805009
Node 151,Node 152,0.018410852713178293
Node 150,Node 151,0.018410852713178293
Thecaphora schwarzmaniana,Node 150, 
Node 149,Node 150,0.018410852713178293
Thecaphora lathyri,Node 149, 
Thecaphora affinis,Node 149, 
Thecaphora leptideum,Node 151, 
Thecaphora amaranthi,Node 152, 
Thecaphora hennenii,Node 153, 
Node 154,Node 155,0.018410852713178293
Thecaphora polymniae,Node 154, 
Thecaphora hedysari,Node 154, 
Thecaphora saponariae,Node 156, 
Websdanea lyginiae,Node 158, 
Antherospora vaillantii,Node 159, 
Ustacystis waldsteiniae,Node 160, 
Vankya heufleri,Node 162, 
Tolyposporium isolepidis,Node 163, 
