name,parent,score
Cladocephalus luteofuscus,Node 76, 
Avrainvillea lacerata,Node 76, 
Dichotomosiphon tuberosus,Node 78, 
Node 83,Node 84,0.047798742138364776
Node 82,Node 83,0.12398921832884097
Node 81,Node 82,0.09224318658280924
Halimeda tuna,Node 81, 
Halimeda scabra,Node 81, 
Halimeda hummii,Node 82, 
Halimeda lacunalis,Node 83, 
Node 99,Node 100,0.033763654419066536
Node 96,Node 99,0.02279874213836478
Node 93,Node 96,0.021132075471698115
Node 91,Node 93,0.021132075471698115
Node 85,Node 91,0.09224318658280924
Parvocaulis parvulus,Node 85, 
Parvocaulis exiguus,Node 85, 
Node 90,Node 91,0.021132075471698115
Node 89,Node 90,0.08113207547169811
Node 88,Node 89,0.08113207547169811
Node 86,Node 88,0.08113207547169811
Acetabularia schenckii,Node 86, 
Acetabularia dentata,Node 86, 
Node 87,Node 88,0.08113207547169811
Acetabularia peniculus,Node 87, 
Acetabularia crenulata,Node 87, 
Acetabularia caliculus,Node 89, 
Acetabularia acetabulum,Node 90, 
Node 92,Node 93,0.09224318658280924
Halicoryne wrightii,Node 92, 
Chalmasia antillana,Node 92, 
Node 95,Node 96,0.08113207547169811
Chloroclados australasicus,Node 95, 
Node 94,Node 95,0.08113207547169811
Batophora occidentalis,Node 94, 
Batophora oerstedii,Node 94, 
Node 98,Node 99,0.05256064690026954
Ulva arasakii,Node 98, 
Node 97,Node 98,0.08113207547169811
Trentepohlia annulata,Node 97, 
Cephaleuros parasiticus,Node 97, 
Node 104,Node 105,0.033763654419066536
Node 103,Node 104,0.03668763102725367
Node 102,Node 103,0.02875112309074573
Acrosiphonia arcta,Node 102, 
Acrosiphonia coalita,Node 102, 
Acrosiphonia duriuscula,Node 103, 
Trentepohlia umbrina,Node 104, 
Urospora penicilliformis,Node 106, 
Node 108,Node 109,0.08113207547169811
Node 107,Node 108,0.08113207547169811
Boergesenia forbesii,Node 107, 
Cladophora rupestris,Node 107, 
Aegagropila linnaei,Node 108, 
Node 113,Node 114,0.07204116638078903
Node 112,Node 113,0.07204116638078903
Cephaleuros virescens,Node 112, 
Node 111,Node 112,0.07204116638078903
Printzina lagenifera,Node 111, 
Node 110,Node 111,0.06446540880503145
Trentepohlia arborum,Node 110, 
Trentepohlia aurea,Node 110, 
Trentepohlia iolithus,Node 113, 
Node 124,Node 125,0.03995560488346282
Node 123,Node 124,0.047798742138364776
Node 121,Node 123,0.047798742138364776
Node 119,Node 121,0.03668763102725367
Node 118,Node 119,0.06446540880503145
Node 116,Node 118,0.08113207547169811
Gomontia polyrhiza,Node 116, 
Eugomontia sacculata,Node 116, 
Collinsiella tuberculata,Node 116, 
Node 117,Node 118,0.05256064690026954
Monostroma grevillei,Node 117, 
Hazenia basiliensis,Node 117, 
Ulothrix zonata,Node 119, 
Node 120,Node 121,0.05805515239477504
Gloeotilopsis paucicellularis,Node 120, 
Gloeotilopsis planctonica,Node 120, 
Node 122,Node 123,0.09224318658280924
Pseudendocloniopsis botryoides,Node 122, 
Planophila laetevirens,Node 122, 
Pseudendoclonium akinetum,Node 124, 
Neodangemannia microcystis,Node 126, 
