name,parent,score
Node 34,Node 45,0.08403361344537816
Xiphinema brevisicum,Node 34, 
Xiphinema krugi,Node 34, 
Xiphinema pachydermum,Node 34, 
Xiphinema simile,Node 34, 
Xiphinema pachtaicum,Node 34, 
Node 44,Node 45,0.041176470588235294
Node 43,Node 44,0.0320855614973262
Node 41,Node 43,0.024509803921568627
Node 37,Node 41,0.0522875816993464
Node 35,Node 37,0.08403361344537816
Xiphinema floridae,Node 35, 
Xiphinema tarjanense,Node 35, 
Node 36,Node 37,0.0661764705882353
Xiphinema rivesi,Node 36, 
Xiphinema thornei,Node 36, 
Node 40,Node 41,0.0320855614973262
Node 39,Node 40,0.024509803921568627
Node 38,Node 39,0.0320855614973262
Xiphinema americanum,Node 38, 
Xiphinema laevistriatum,Node 38, 
Xiphinema citricolum,Node 39, 
Xiphinema georgianum,Node 40, 
Node 42,Node 43,0.08403361344537816
Xiphinema diffusum,Node 42, 
Xiphinema brevicollum,Node 42, 
Xiphinema incognitum,Node 42, 
Xiphinema taylori,Node 42, 
Xiphinema peruvianum,Node 44, 
Tylencholaimellus affinis,Node 47, 
Dorylaimellus virginianus,Node 48, 
Labronema ferox,Node 49, 
Akrotonus vigor,Node 50, 
Leptonchus microdens,Node 51, 
Node 53,Node 54,0.08403361344537816
Node 52,Node 53,0.08403361344537816
Solididens vulgaris,Node 52, 
Aquatides christei,Node 52, 
Paravulvus hartingii,Node 53, 
Node 57,Node 58,0.1411764705882353
Node 56,Node 57,0.1411764705882353
Node 55,Node 56,0.10784313725490195
Mylonchulus arenicolus,Node 55, 
Clarkus papillatus,Node 55, 
Mermis nigrescens,Node 56, 
Bathyodontus cylindricus,Node 57, 
Node 67,Node 68,0.10784313725490195
Node 62,Node 67,0.19117647058823528
Node 61,Node 62,0.1411764705882353
Alaimus parvus,Node 61, 
Node 60,Node 61,0.1411764705882353
Enoplus brevis,Node 60, 
Pontonema vulgare,Node 60, 
Campydora demonstrans,Node 62, 
Node 66,Node 67,0.19117647058823528
Prismatolaimus intermedius,Node 66, 
Node 65,Node 66,0.19117647058823528
Node 64,Node 65,0.08403361344537816
Trichodorus primitivus,Node 64, 
Node 63,Node 64,0.08403361344537816
Paratrichodorus anemones,Node 63, 
Paratrichodorus pachydermus,Node 63, 
Diphtherophora obesus,Node 65, 
Node 71,Node 72,0.0661764705882353
Node 69,Node 71,0.08403361344537816
Thaumamermis cosgrovei,Node 69, 
Hexamermis agrotis,Node 69, 
Node 70,Node 71,0.0661764705882353
Strelkovimermis spiculatus,Node 70, 
Romanomermis culicivorax,Node 70, 
Trichinella nelsoni,Node 73, 
